airline,airline_id,source,source_id,dest,dest_id,codeshare,stops,equipment
AK,576,KUL,3304,TWU,3271,,0,320
AK,576,KUL,3304,UPG,3240,,0,320
AK,576,KUL,3304,URT,4000,,0,320
AK,576,KUL,3304,VTE,3120,,0,320
AK,576,KWL,3372,KUL,3304,,0,320
AK,576,LBU,3270,KUL,3304,,0,320
AK,576,LGK,3305,KCH,3263,,0,320
AK,576,LGK,3305,KUL,3304,,0,320
AK,576,LGK,3305,PEN,3308,,0,320
AK,576,LGK,3305,SIN,3316,,0,320
AK,576,LOP,8401,KUL,3304,,0,320
AK,576,MAA,3144,KUL,3304,,0,320
AK,576,MFM,3121,KUL,3304,,0,320
AK,576,MYY,3266,BKI,3269,,0,320
AK,576,MYY,3266,JHB,3303,,0,320
AK,576,MYY,3266,KCH,3263,,0,320
AK,576,MYY,3266,KUL,3304,,0,320
AK,576,MYY,3266,PEN,3308,,0,320
AK,576,MYY,3266,SIN,3316,,0,320
AK,576,MYY,3266,TGG,3307,,0,320
AK,576,NNG,3373,KUL,3304,,0,320
AK,576,PDG,8807,KUL,3304,,0,320
AK,576,PEN,3308,BKI,3269,,0,320
AK,576,PEN,3308,JHB,3303,,0,320
AK,576,PEN,3308,KCH,3263,,0,320
AK,576,PEN,3308,KUL,3304,,0,320
AK,576,PEN,3308,LGK,3305,,0,320
AK,576,PEN,3308,MYY,3266,,0,320
AK,576,PEN,3308,SIN,3316,,0,320
AK,576,PKU,3273,KUL,3304,,0,320
AK,576,PLM,3289,KUL,3304,,0,320
AK,576,PNH,3034,KUL,3304,,0,320
AK,576,REP,3035,KUL,3304,,0,320
AK,576,RGN,3239,KUL,3304,,0,320
AK,576,SBW,3267,JHB,3303,,0,320
AK,576,SBW,3267,KCH,3263,,0,320
AK,576,SBW,3267,KUL,3304,,0,320
AK,576,SDK,4141,BKI,3269,,0,320
AK,576,SDK,4141,KUL,3304,,0,320
AK,576,SGN,3205,KUL,3304,,0,320
AK,576,SIN,3316,BKI,3269,,0,320
AK,576,SIN,3316,KBR,3298,,0,320
AK,576,SIN,3316,KCH,3263,,0,320
AK,576,SIN,3316,KUL,3304,,0,320
AK,576,SIN,3316,LGK,3305,,0,320
AK,576,SIN,3316,MYY,3266,,0,320
AK,576,SIN,3316,PEN,3308,,0,320
AK,576,SIN,3316,TGG,3307,,0,320
AK,576,SOC,3929,KUL,3304,,0,320
AK,576,SRG,3901,KUL,3304,,0,320
AK,576,SUB,3928,KUL,3304,,0,320
AK,576,SZX,3374,BKI,3269,,0,320
AK,576,SZX,3374,KUL,3304,,0,320
AK,576,TGG,3307,KUL,3304,,0,320
AK,576,TGG,3307,MYY,3266,,0,320
AK,576,TGG,3307,SIN,3316,,0,320
AK,576,TPE,2276,BKI,3269,,0,320
AK,576,TRZ,3152,KUL,3304,,0,320
AK,576,TWU,3271,BKI,3269,,0,320
AK,576,TWU,3271,JHB,3303,,0,320
AK,576,TWU,3271,KUL,3304,,0,320
AK,576,UPG,3240,KUL,3304,,0,320
AK,576,URT,4000,KUL,3304,,0,320
AK,576,VTE,3120,KUL,3304,,0,320
AM,321,ABY,5715,ATL,3682,Y,0,CRJ
AM,321,ACA,1783,MEX,1824,,0,737 ERJ E70 EMJ E75
AM,321,ACA,1783,TLC,1850,Y,0,ERJ
AM,321,AGU,1785,MEX,1824,Y,0,E75 EMJ ERJ E70
AM,321,AGU,1785,MTY,1825,Y,0,ERJ
AM,321,ALB,3864,ATL,3682,Y,0,M88
AM,321,AQP,2802,JUL,2792,Y,0,319
AM,321,ATL,3682,ABY,5715,Y,0,CRJ
AM,321,ATL,3682,ALB,3864,Y,0,CR9 M88
AM,321,ATL,3682,BDL,3825,Y,0,M88 73W
AM,321,ATL,3682,BNA,3690,Y,0,M88 320
AM,321,ATL,3682,BOS,3448,Y,0,M90 757 738 M88 320 319
AM,321,ATL,3682,BWI,3849,Y,0,M90 757 320 M88
AM,321,ATL,3682,CDG,1382,Y,0,76W
AM,321,ATL,3682,CLE,3486,Y,0,717
AM,321,ATL,3682,CMH,3759,Y,0,M88
AM,321,ATL,3682,CUN,1852,Y,0,M88 757 320
AM,321,ATL,3682,CVG,3488,Y,0,738 M88 319
AM,321,ATL,3682,CZM,1800,Y,0,M88 319
AM,321,ATL,3682,DCA,3520,Y,0,M90 M88
AM,321,ATL,3682,DEN,3751,Y,0,M90 738 757
AM,321,ATL,3682,DTW,3645,Y,0,M88 M90 757
AM,321,ATL,3682,EWR,3494,Y,0,717
AM,321,ATL,3682,FCO,1555,Y,0,333
AM,321,ATL,3682,GDL,1804,Y,0,320
AM,321,ATL,3682,IAD,3714,Y,0,M88
AM,321,ATL,3682,IND,3585,Y,0,M88 M90
AM,321,ATL,3682,JAX,3712,Y,0,757
AM,321,ATL,3682,JFK,3797,Y,0,738 319 73H
AM,321,ATL,3682,LGA,3697,Y,0,757 M88 739 73H 320 73W
AM,321,ATL,3682,MAD,1229,Y,0,764
AM,321,ATL,3682,MCI,3458,Y,0,M88 M90 757
AM,321,ATL,3682,MCO,3878,Y,0,757
AM,321,ATL,3682,MEM,3473,Y,0,320 M88
AM,321,ATL,3682,MEX,1824,Y,0,73W 738 73H EMJ
AM,321,ATL,3682,MIA,3576,Y,0,M90
AM,321,ATL,3682,MSP,3858,Y,0,320 757 M90 739
AM,321,ATL,3682,MSY,3861,Y,0,757
AM,321,ATL,3682,MTY,1825,Y,0,CR9
AM,321,ATL,3682,PHL,3752,Y,0,757 M88 M90 73H
AM,321,ATL,3682,PIT,3570,Y,0,M88 CR9
AM,321,ATL,3682,PVR,1836,Y,0,757
AM,321,ATL,3682,RDU,3626,Y,0,M88 738 M90 739 320
AM,321,ATL,3682,RIC,3608,Y,0,73H M90 M88
AM,321,ATL,3682,SEA,3577,Y,0,739 763 757 738
AM,321,ATL,3682,SJD,1840,Y,0,73W 738
AM,321,ATL,3682,SLC,3536,Y,0,757
AM,321,ATL,3682,STL,3678,Y,0,M90 717 319 M88
AM,321,ATL,3682,XNA,4356,Y,0,CR7 CR9
AM,321,ATL,3682,YUL,146,Y,0,CR9 CR7
AM,321,BDL,3825,ATL,3682,Y,0,73W M88
AM,321,BJX,1815,MEX,1824,,0,EMJ E70 ERJ
AM,321,BJX,1815,MTY,1825,Y,0,ERJ
AM,321,BJX,1815,SFO,3469,,0,738
AM,321,BJX,1815,TIJ,1847,,0,EMJ
AM,321,BOG,2709,MEX,1824,,0,737
AM,321,BOS,3448,ATL,3682,Y,0,757 M90 M88 320
AM,321,BOS,3448,CUN,1852,Y,0,757
AM,321,BRU,302,MAD,1229,,0,E90
AM,321,BWI,3849,ATL,3682,Y,0,M88 757 73W 320
AM,321,CCS,2851,MEX,1824,,0,737
AM,321,CDG,1382,ATL,3682,Y,0,76W
AM,321,CDG,1382,LYS,1335,Y,0,319
AM,321,CDG,1382,MEX,1824,,0,787
AM,321,CDG,1382,TLS,1273,Y,0,320
AM,321,CEN,1794,GDL,1804,Y,0,ERJ
AM,321,CEN,1794,HMO,1807,Y,0,ERJ
AM,321,CEN,1794,MEX,1824,Y,0,E70
AM,321,CJS,1796,CUU,1797,Y,0,ERJ
AM,321,CJS,1796,HMO,1807,Y,0,ERJ
AM,321,CJS,1796,MEX,1824,,0,EMJ
AM,321,CJS,1796,MTY,1825,Y,0,ERJ
AM,321,CJS,1796,TIJ,1847,Y,0,ERJ
AM,321,CLE,3486,ATL,3682,Y,0,717
AM,321,CLQ,1808,MEX,1824,,0,ATR
AM,321,CME,1789,MEX,1824,,0,737 EMJ E70 ERJ
AM,321,CMH,3759,ATL,3682,Y,0,M88
AM,321,CPE,1795,MEX,1824,Y,0,EMJ E70
AM,321,CUL,1792,GDL,1804,Y,0,ERJ
AM,321,CUL,1792,HMO,1807,Y,0,ERJ
AM,321,CUL,1792,MEX,1824,,0,EMJ 737
AM,321,CUL,1792,MTY,1825,Y,0,ERJ
AM,321,CUL,1792,TIJ,1847,,0,738
AM,321,CUN,1852,ATL,3682,Y,0,757 320
AM,321,CUN,1852,BOS,3448,Y,0,757
AM,321,CUN,1852,DTW,3645,Y,0,320
AM,321,CUN,1852,HAV,1909,,0,737
AM,321,CUN,1852,IND,3585,Y,0,320
AM,321,CUN,1852,JFK,3797,,0,738
AM,321,CUN,1852,LAX,3484,,0,738
AM,321,CUN,1852,MAD,1229,,0,333
AM,321,CUN,1852,MCO,3878,Y,0,757
AM,321,CUN,1852,MEX,1824,,0,738 737 762 EMJ 763 787
AM,321,CUN,1852,MSP,3858,Y,0,320
